ARMAS_MEDIOS;DEPARTAMENTO ;MUNICIPIO;FECHA ;GENERO;*AGRUPA_EDAD_PERSONA;CODIGO_DANE;CANTIDAD 
ARMA BLANCA / CORTOPUNZANTE;META;VILLAVICENCIO (CT);29/08/2021;MASCULINO;ADULTOS;50001000;1
ARMA BLANCA / CORTOPUNZANTE;META;VILLAVICENCIO (CT);31/08/2021;MASCULINO;ADULTOS;50001000;1
ARMA BLANCA / CORTOPUNZANTE;META;VILLAVICENCIO (CT);30/09/2021;MASCULINO;ADULTOS;50001000;1
ARMA BLANCA / CORTOPUNZANTE;META;VILLAVICENCIO (CT);09/10/2021;FEMENINO;ADULTOS;50001000;1
ARMA BLANCA / CORTOPUNZANTE;META;VILLAVICENCIO (CT);12/10/2021;MASCULINO;ADULTOS;50001000;1
ARMA BLANCA / CORTOPUNZANTE;META;VILLAVICENCIO (CT);16/10/2021;MASCULINO;ADULTOS;50001000;2
ARMA BLANCA / CORTOPUNZANTE;META;VILLAVICENCIO (CT);30/10/2021;MASCULINO;ADULTOS;50001000;1
ARMA BLANCA / CORTOPUNZANTE;META;VILLAVICENCIO (CT);21/11/2021;MASCULINO;ADULTOS;50001000;1
ARMA BLANCA / CORTOPUNZANTE;META;VILLAVICENCIO (CT);29/11/2021;MASCULINO;ADULTOS;50001000;1
ARMA BLANCA / CORTOPUNZANTE;META;VILLAVICENCIO (CT);02/12/2021;MASCULINO;ADULTOS;50001000;1
ARMA BLANCA / CORTOPUNZANTE;META;VILLAVICENCIO (CT);15/12/2021;FEMENINO;ADULTOS;50001000;1
ARMA BLANCA / CORTOPUNZANTE;META;VILLAVICENCIO (CT);25/12/2021;MASCULINO;ADULTOS;50001000;1
ARMA BLANCA / CORTOPUNZANTE;META;VILLAVICENCIO (CT);31/12/2021;MASCULINO;ADULTOS;50001000;1
ARMA BLANCA / CORTOPUNZANTE;META;VISTAHERMOSA;09/04/2021;MASCULINO;ADULTOS;50711000;1
ARMA BLANCA / CORTOPUNZANTE;META;VISTAHERMOSA;21/06/2021;MASCULINO;ADULTOS;50711000;1
ARMA BLANCA / CORTOPUNZANTE;META;VISTAHERMOSA;30/10/2021;MASCULINO;ADULTOS;50711000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;ANCUYÁ;27/02/2021;MASCULINO;ADULTOS;52036000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;ARBOLEDA;05/12/2021;FEMENINO;ADULTOS;52051000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;BARBACOAS;01/09/2021;MASCULINO;ADULTOS;52079000;2
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;BELÉN;07/08/2021;MASCULINO;ADULTOS;52083000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;BUESACO;06/12/2021;MASCULINO;ADULTOS;52110000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;COLÓN;13/06/2021;MASCULINO;ADULTOS;52203000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;COLÓN;08/08/2021;MASCULINO;ADULTOS;52203000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;CUMBITARA;12/02/2021;MASCULINO;ADULTOS;52233000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;EL CHARCO;05/10/2021;MASCULINO;ADULTOS;52250000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;EL TABLÓN DE GÓMEZ;08/01/2021;FEMENINO;ADOLESCENTES;52258000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;FRANCISCO PIZARRO;28/03/2021;MASCULINO;ADULTOS;52520000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;IPIALES;01/01/2021;MASCULINO;ADULTOS;52356000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;IPIALES;30/01/2021;MASCULINO;ADULTOS;52356000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;IPIALES;31/05/2021;MASCULINO;ADULTOS;52356000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;IPIALES;16/08/2021;FEMENINO;ADULTOS;52356000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;IPIALES;11/09/2021;MASCULINO;ADULTOS;52356000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;IPIALES;03/10/2021;MASCULINO;ADULTOS;52356000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;IPIALES;07/10/2021;MASCULINO;ADULTOS;52356000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;IPIALES;03/11/2021;MASCULINO;ADULTOS;52356000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;IPIALES;15/11/2021;FEMENINO;ADULTOS;52356000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;IPIALES;27/12/2021;MASCULINO;ADULTOS;52356000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;LA FLORIDA;23/01/2021;MASCULINO;ADULTOS;52381000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;LA FLORIDA;28/03/2021;MASCULINO;ADULTOS;52381000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;LEIVA;08/11/2021;MASCULINO;ADULTOS;52405000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;LINARES;28/02/2021;MASCULINO;ADULTOS;52411000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;MOSQUERA;04/07/2021;MASCULINO;ADULTOS;52473000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);01/01/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);04/01/2021;MASCULINO;ADULTOS;52001000;2
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);08/01/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);12/02/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);26/02/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);08/03/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);27/03/2021;MASCULINO;ADULTOS;52001000;2
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);28/03/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);01/04/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);19/05/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);23/05/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);25/05/2021;FEMENINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);02/06/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);03/06/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);05/06/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);06/06/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);17/07/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);26/07/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);15/08/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);22/08/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);29/08/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);11/09/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);22/09/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);30/09/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);03/10/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);10/10/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);30/10/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);07/11/2021;MASCULINO;ADULTOS;52001000;2
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);05/12/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);11/12/2021;FEMENINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PASTO (CT);18/12/2021;MASCULINO;ADULTOS;52001000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;POLICARPA;05/07/2021;MASCULINO;ADULTOS;52540000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;POTOSÍ;22/09/2021;MASCULINO;ADULTOS;52560000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;PUPIALES;26/09/2021;MASCULINO;ADULTOS;52585000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;RICAURTE;24/12/2021;FEMENINO;ADULTOS;52612000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;SAMANIEGO;11/03/2021;FEMENINO;ADULTOS;52678000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;SAMANIEGO;27/06/2021;MASCULINO;ADULTOS;52678000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;SAMANIEGO;18/12/2021;FEMENINO;ADULTOS;52678000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;SAN ANDRES DE TUMACO;16/01/2021;MASCULINO;ADULTOS;52835000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;SAN ANDRES DE TUMACO;19/03/2021;MASCULINO;ADULTOS;52835000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;SAN ANDRES DE TUMACO;28/03/2021;MASCULINO;ADULTOS;52835000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;SAN ANDRES DE TUMACO;18/04/2021;MASCULINO;ADULTOS;52835000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;SAN ANDRES DE TUMACO;10/05/2021;MASCULINO;ADULTOS;52835000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;SAN ANDRES DE TUMACO;12/09/2021;MASCULINO;ADULTOS;52835000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;SAN ANDRES DE TUMACO;19/09/2021;MASCULINO;ADULTOS;52835000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;SAN ANDRES DE TUMACO;20/09/2021;MASCULINO;ADULTOS;52835000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;SAN ANDRES DE TUMACO;04/10/2021;MASCULINO;ADULTOS;52835000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;SAN ANDRES DE TUMACO;10/10/2021;MASCULINO;ADULTOS;52835000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;SAN ANDRES DE TUMACO;06/11/2021;MASCULINO;ADULTOS;52835000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;SAN ANDRES DE TUMACO;15/11/2021;MASCULINO;ADULTOS;52835000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;SAN ANDRES DE TUMACO;05/12/2021;FEMENINO;ADULTOS;52835000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;SAN LORENZO;22/11/2021;MASCULINO;ADULTOS;52687000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;SANTA BÁRBARA;26/06/2021;MASCULINO;ADULTOS;52696000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;TAMINANGO;01/10/2021;MASCULINO;ADULTOS;52786000;1
ARMA BLANCA / CORTOPUNZANTE;NARIÑO;YACUANQUER;26/12/2021;MASCULINO;ADULTOS;52885000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CACHIRÁ;31/10/2021;MASCULINO;ADULTOS;54128000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÁCOTA;28/02/2021;MASCULINO;ADULTOS;54125000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CHITAGÁ;16/05/2021;MASCULINO;ADULTOS;54174000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CONVENCIÓN;20/09/2021;MASCULINO;ADULTOS;54206000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);01/01/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);16/01/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);31/01/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);11/02/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);12/02/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);10/03/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);14/03/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);17/03/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);30/03/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);02/04/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);13/04/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);11/05/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);20/05/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);30/05/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);13/06/2021;MASCULINO;ADULTOS;54001000;2
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);17/06/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);27/06/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);12/07/2021;FEMENINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);24/07/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);01/08/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);03/08/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);26/08/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);04/09/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);18/09/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);23/09/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);26/09/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);10/10/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);14/10/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);17/10/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);04/11/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);05/11/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);05/12/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);15/12/2021;MASCULINO;ADULTOS;54001000;3
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);16/12/2021;MASCULINO;ADOLESCENTES;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);18/12/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;CÚCUTA (CT);31/12/2021;MASCULINO;ADULTOS;54001000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;EL TARRA;14/07/2021;MASCULINO;ADULTOS;54250000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;EL ZULIA;01/04/2021;MASCULINO;ADULTOS;54261000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;EL ZULIA;01/11/2021;MASCULINO;ADULTOS;54261000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;GRAMALOTE;14/06/2021;MASCULINO;ADULTOS;54313000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;HACARÍ;04/07/2021;MASCULINO;ADULTOS;54344000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;LOS PATIOS;30/05/2021;MASCULINO;ADULTOS;54405000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;LOS PATIOS;04/07/2021;MASCULINO;ADULTOS;54405000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;LOS PATIOS;21/10/2021;FEMENINO;ADULTOS;54405000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;MUTISCUA;20/09/2021;MASCULINO;ADULTOS;54480000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;OCAÑA;06/08/2021;MASCULINO;ADULTOS;54498000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;OCAÑA;14/08/2021;MASCULINO;ADULTOS;54498000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;OCAÑA;09/11/2021;MASCULINO;ADULTOS;54498000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;OCAÑA;13/11/2021;MASCULINO;ADULTOS;54498000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;OCAÑA;15/11/2021;MASCULINO;ADULTOS;54498000;2
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;OCAÑA;18/11/2021;FEMENINO;ADULTOS;54498000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;OCAÑA;29/12/2021;MASCULINO;ADULTOS;54498000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;PAMPLONA;21/11/2021;MASCULINO;ADULTOS;54518000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;PAMPLONA;31/12/2021;MASCULINO;ADULTOS;54518000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;SARDINATA;21/02/2021;MASCULINO;ADULTOS;54720000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;SARDINATA;25/05/2021;FEMENINO;ADULTOS;54720000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;SARDINATA;04/06/2021;MASCULINO;ADULTOS;54720000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;SARDINATA;06/12/2021;MASCULINO;ADULTOS;54720000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;TIBÚ;25/04/2021;FEMENINO;ADULTOS;54810000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;TIBÚ;28/06/2021;MASCULINO;ADULTOS;54810000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;TIBÚ;21/11/2021;FEMENINO;ADULTOS;54810000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;TIBÚ;02/12/2021;FEMENINO;ADULTOS;54810000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;VILLA DEL ROSARIO;09/01/2021;MASCULINO;ADULTOS;54874000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;VILLA DEL ROSARIO;22/01/2021;MASCULINO;ADULTOS;54874000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;VILLA DEL ROSARIO;17/04/2021;FEMENINO;ADULTOS;54874000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;VILLA DEL ROSARIO;01/05/2021;MASCULINO;ADULTOS;54874000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;VILLA DEL ROSARIO;13/06/2021;MASCULINO;ADULTOS;54874000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;VILLA DEL ROSARIO;28/08/2021;FEMENINO;ADULTOS;54874000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;VILLA DEL ROSARIO;26/09/2021;MASCULINO;ADULTOS;54874000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;VILLA DEL ROSARIO;21/10/2021;MASCULINO;ADULTOS;54874000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;VILLA DEL ROSARIO;02/11/2021;FEMENINO;ADULTOS;54874000;1
ARMA BLANCA / CORTOPUNZANTE;NORTE DE SANTANDER;VILLA DEL ROSARIO;23/11/2021;FEMENINO;ADULTOS;54874000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;MOCOA (CT);29/01/2021;MASCULINO;ADULTOS;86001000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;MOCOA (CT);07/02/2021;MASCULINO;ADULTOS;86001000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;MOCOA (CT);29/09/2021;MASCULINO;ADULTOS;86001000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;ORITO;26/04/2021;MASCULINO;ADULTOS;86320000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;ORITO;14/09/2021;MASCULINO;ADULTOS;86320000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;PUERTO ASÍS;18/03/2021;MASCULINO;ADULTOS;86568000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;PUERTO ASÍS;04/04/2021;MASCULINO;ADULTOS;86568000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;PUERTO ASÍS;02/10/2021;MASCULINO;ADULTOS;86568000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;PUERTO CAICEDO;15/01/2021;FEMENINO;ADULTOS;86569000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;PUERTO CAICEDO;15/02/2021;MASCULINO;ADULTOS;86569000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;PUERTO GUZMÁN;10/10/2021;MASCULINO;ADULTOS;86571000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;PUERTO GUZMÁN;20/11/2021;MASCULINO;ADULTOS;86571000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;PUERTO LEGUÍZAMO;08/07/2021;MASCULINO;ADULTOS;86573000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;PUERTO LEGUÍZAMO;19/08/2021;MASCULINO;ADULTOS;86573000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;PUERTO LEGUÍZAMO;29/08/2021;MASCULINO;ADOLESCENTES;86573000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;PUERTO LEGUÍZAMO;05/09/2021;MASCULINO;ADULTOS;86573000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;SAN FRANCISCO;14/12/2021;MASCULINO;ADULTOS;86755000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;SAN MIGUEL;04/04/2021;MASCULINO;ADULTOS;86757000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;SAN MIGUEL;01/05/2021;MASCULINO;ADULTOS;86757000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;SAN MIGUEL;16/07/2021;MASCULINO;ADULTOS;86757000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;SAN MIGUEL;11/10/2021;FEMENINO;ADULTOS;86757000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;VALLE DEL GUAMUEZ;16/01/2021;MASCULINO;ADULTOS;86865000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;VALLE DEL GUAMUEZ;07/03/2021;MASCULINO;ADULTOS;86865000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;VALLE DEL GUAMUEZ;27/08/2021;MASCULINO;ADULTOS;86865000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;VALLE DEL GUAMUEZ;25/09/2021;MASCULINO;ADULTOS;86865000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;VILLAGARZÓN;22/01/2021;MASCULINO;ADULTOS;86885000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;VILLAGARZÓN;10/03/2021;MASCULINO;ADULTOS;86885000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;VILLAGARZÓN;11/04/2021;MASCULINO;ADULTOS;86885000;2
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;VILLAGARZÓN;23/08/2021;MASCULINO;ADULTOS;86885000;1
ARMA BLANCA / CORTOPUNZANTE;QUINDÍO;ARMENIA (CT);02/02/2021;MASCULINO;ADULTOS;63001000;1
